step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
336,1.917789101600647,,,,,8,CORnet_Z,transfer,classify,CE_largest
337,2.1720452308654785,,,,,8,CORnet_Z,transfer,classify,CE_largest
338,2.3920612335205083,,,,,8,CORnet_Z,transfer,classify,CE_largest
339,2.3188300132751465,,,,,8,CORnet_Z,transfer,classify,CE_largest
340,1.6338069438934326,,,,,8,CORnet_Z,transfer,classify,CE_largest
341,1.992531418800354,,,,,8,CORnet_Z,transfer,classify,CE_largest
342,1.809364318847656,,,,,8,CORnet_Z,transfer,classify,CE_largest
343,3.0178475379943848,,,,,8,CORnet_Z,transfer,classify,CE_largest
344,2.0505623817443848,,,,,8,CORnet_Z,transfer,classify,CE_largest
345,2.03898286819458,,,,,8,CORnet_Z,transfer,classify,CE_largest
346,1.7771012783050537,,,,,8,CORnet_Z,transfer,classify,CE_largest
347,2.312418222427368,,,,,8,CORnet_Z,transfer,classify,CE_largest
348,1.8904317617416384,,,,,8,CORnet_Z,transfer,classify,CE_largest
349,1.6725139617919922,,,,,8,CORnet_Z,transfer,classify,CE_largest
350,1.9090378284454343,1.975175857543945,0.2019040882587433,0.4068370163440704,0.3747237622737885,8,CORnet_Z,transfer,classify,CE_largest
351,2.104968786239624,,,,,8,CORnet_Z,transfer,classify,CE_largest
352,2.302741289138794,,,,,8,CORnet_Z,transfer,classify,CE_largest
353,1.8291515111923216,,,,,8,CORnet_Z,transfer,classify,CE_largest
354,2.228663682937622,,,,,8,CORnet_Z,transfer,classify,CE_largest
355,2.104950189590454,,,,,8,CORnet_Z,transfer,classify,CE_largest
356,2.310495376586914,,,,,8,CORnet_Z,transfer,classify,CE_largest
357,2.1384720802307133,,,,,8,CORnet_Z,transfer,classify,CE_largest
358,1.62782084941864,,,,,8,CORnet_Z,transfer,classify,CE_largest
