step,loss/train,loss/val,f1/val,acc_largest/val,acc_random/val,replicate,net_name,method,mode,loss_func
317,2.157021999359131,,,,,8,CORnet_S,transfer,classify,CE_random
318,1.7422971725463867,,,,,8,CORnet_S,transfer,classify,CE_random
319,2.578978538513184,,,,,8,CORnet_S,transfer,classify,CE_random
320,2.065126180648804,,,,,8,CORnet_S,transfer,classify,CE_random
321,2.1673524379730225,,,,,8,CORnet_S,transfer,classify,CE_random
322,2.126333475112915,,,,,8,CORnet_S,transfer,classify,CE_random
323,1.759631872177124,,,,,8,CORnet_S,transfer,classify,CE_random
324,1.9717162847518919,,,,,8,CORnet_S,transfer,classify,CE_random
325,1.9444587230682373,,,,,8,CORnet_S,transfer,classify,CE_random
326,1.7959164381027222,,,,,8,CORnet_S,transfer,classify,CE_random
327,2.226327657699585,,,,,8,CORnet_S,transfer,classify,CE_random
328,1.9445257186889648,,,,,8,CORnet_S,transfer,classify,CE_random
329,2.055471658706665,,,,,8,CORnet_S,transfer,classify,CE_random
330,2.0619118213653564,,,,,8,CORnet_S,transfer,classify,CE_random
331,1.7848694324493408,,,,,8,CORnet_S,transfer,classify,CE_random
332,1.735617995262146,,,,,8,CORnet_S,transfer,classify,CE_random
333,2.336246490478516,,,,,8,CORnet_S,transfer,classify,CE_random
334,1.932671904563904,,,,,8,CORnet_S,transfer,classify,CE_random
335,1.807608127593994,,,,,8,CORnet_S,transfer,classify,CE_random
336,1.8068528175354004,,,,,8,CORnet_S,transfer,classify,CE_random
337,1.9916141033172607,,,,,8,CORnet_S,transfer,classify,CE_random
338,1.9471473693847656,,,,,8,CORnet_S,transfer,classify,CE_random
339,1.9461512565612795,,,,,8,CORnet_S,transfer,classify,CE_random
340,2.1155483722686768,,,,,8,CORnet_S,transfer,classify,CE_random
341,2.0852935314178467,,,,,8,CORnet_S,transfer,classify,CE_random
342,2.1042208671569824,,,,,8,CORnet_S,transfer,classify,CE_random
343,1.716983437538147,,,,,8,CORnet_S,transfer,classify,CE_random
344,1.963884115219116,,,,,8,CORnet_S,transfer,classify,CE_random
345,1.835430145263672,,,,,8,CORnet_S,transfer,classify,CE_random
346,2.1784467697143555,,,,,8,CORnet_S,transfer,classify,CE_random
347,1.77107834815979,,,,,8,CORnet_S,transfer,classify,CE_random
348,2.035294771194458,,,,,8,CORnet_S,transfer,classify,CE_random
349,2.2650046348571777,,,,,8,CORnet_S,transfer,classify,CE_random
350,1.6978368759155271,1.7670706510543823,0.21707764267921448,0.5053867697715759,0.5092541575431824,8,CORnet_S,transfer,classify,CE_random
351,1.906543731689453,,,,,8,CORnet_S,transfer,classify,CE_random
352,2.342760801315308,,,,,8,CORnet_S,transfer,classify,CE_random
353,2.1428787708282466,,,,,8,CORnet_S,transfer,classify,CE_random
354,1.9341866970062256,,,,,8,CORnet_S,transfer,classify,CE_random
355,2.1479635238647456,,,,,8,CORnet_S,transfer,classify,CE_random
356,1.6840025186538696,,,,,8,CORnet_S,transfer,classify,CE_random
357,1.8192260265350344,,,,,8,CORnet_S,transfer,classify,CE_random
358,2.1780216693878174,,,,,8,CORnet_S,transfer,classify,CE_random
359,1.7810010910034182,,,,,8,CORnet_S,transfer,classify,CE_random
360,2.0605435371398926,,,,,8,CORnet_S,transfer,classify,CE_random
361,2.770026445388794,,,,,8,CORnet_S,transfer,classify,CE_random
362,1.5900861024856567,,,,,8,CORnet_S,transfer,classify,CE_random
363,1.7266627550125122,,,,,8,CORnet_S,transfer,classify,CE_random
364,2.277179718017578,,,,,8,CORnet_S,transfer,classify,CE_random
365,1.973422169685364,,,,,8,CORnet_S,transfer,classify,CE_random
366,1.8477178812026975,,,,,8,CORnet_S,transfer,classify,CE_random
367,1.954152584075928,,,,,8,CORnet_S,transfer,classify,CE_random
368,1.7737072706222534,,,,,8,CORnet_S,transfer,classify,CE_random
369,1.8155261278152464,,,,,8,CORnet_S,transfer,classify,CE_random
370,1.5336654186248782,,,,,8,CORnet_S,transfer,classify,CE_random
371,1.7289716005325315,,,,,8,CORnet_S,transfer,classify,CE_random
372,1.6129438877105713,,,,,8,CORnet_S,transfer,classify,CE_random
373,1.8461880683898928,,,,,8,CORnet_S,transfer,classify,CE_random
374,2.3015177249908447,,,,,8,CORnet_S,transfer,classify,CE_random
375,1.7565596103668213,,,,,8,CORnet_S,transfer,classify,CE_random
376,2.06358003616333,,,,,8,CORnet_S,transfer,classify,CE_random
377,1.7117273807525637,,,,,8,CORnet_S,transfer,classify,CE_random
