net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime
alexnet,transfer,classify,0.001,1,2_v_5,1,both,423,532,0.7951127819548872,,,
alexnet,transfer,classify,0.001,1,2_v_5,2,both,362,532,0.6804511278195489,,,
alexnet,transfer,classify,0.001,1,2_v_5,4,both,302,532,0.5676691729323309,,,
alexnet,transfer,classify,0.001,1,2_v_5,8,both,302,532,0.5676691729323309,,,
alexnet,transfer,classify,0.001,2,RVvGV,1,present,266,266,1.0,,,
alexnet,transfer,classify,0.001,2,RVvGV,2,present,264,266,0.9924812030075187,,,
alexnet,transfer,classify,0.001,2,RVvGV,4,present,249,266,0.9360902255639098,,,
alexnet,transfer,classify,0.001,2,RVvGV,8,present,211,266,0.793233082706767,,,
alexnet,transfer,classify,0.001,2,RVvGV,1,absent,266,266,1.0,,,
alexnet,transfer,classify,0.001,2,RVvGV,2,absent,266,266,1.0,,,
