,net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime,source_dataset,method_source_dataset,greenness,discrim_pct
24021,VGG16,transfer,classify,0.001,4,RVvGV_209,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24022,VGG16,transfer,classify,0.001,4,RVvGV_209,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24023,VGG16,transfer,classify,0.001,4,RVvGV_209,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24032,VGG16,transfer,classify,0.001,4,RVvGV_232,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24033,VGG16,transfer,classify,0.001,4,RVvGV_232,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24034,VGG16,transfer,classify,0.001,4,RVvGV_232,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24035,VGG16,transfer,classify,0.001,4,RVvGV_232,8,both,255,512,0.498046875,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24044,VGG16,transfer,classify,0.001,4,RVvGV_255,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24045,VGG16,transfer,classify,0.001,4,RVvGV_255,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24046,VGG16,transfer,classify,0.001,4,RVvGV_255,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24047,VGG16,transfer,classify,0.001,4,RVvGV_255,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24200,VGG16,transfer,classify,0.001,5,RVvGV_0,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24201,VGG16,transfer,classify,0.001,5,RVvGV_0,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24202,VGG16,transfer,classify,0.001,5,RVvGV_0,4,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24203,VGG16,transfer,classify,0.001,5,RVvGV_0,8,both,504,512,0.984375,,,,"DomainNet, Clipart domain",3,0,1.0
24212,VGG16,transfer,classify,0.001,5,RVvGV_23,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24213,VGG16,transfer,classify,0.001,5,RVvGV_23,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24214,VGG16,transfer,classify,0.001,5,RVvGV_23,4,both,504,512,0.984375,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24215,VGG16,transfer,classify,0.001,5,RVvGV_23,8,both,476,512,0.9296875,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24224,VGG16,transfer,classify,0.001,5,RVvGV_46,1,both,485,512,0.947265625,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24225,VGG16,transfer,classify,0.001,5,RVvGV_46,2,both,482,512,0.94140625,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24226,VGG16,transfer,classify,0.001,5,RVvGV_46,4,both,424,512,0.828125,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24227,VGG16,transfer,classify,0.001,5,RVvGV_46,8,both,384,512,0.75,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24236,VGG16,transfer,classify,0.001,5,RVvGV_70,1,both,506,512,0.98828125,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24237,VGG16,transfer,classify,0.001,5,RVvGV_70,2,both,442,512,0.86328125,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24238,VGG16,transfer,classify,0.001,5,RVvGV_70,4,both,341,512,0.666015625,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24239,VGG16,transfer,classify,0.001,5,RVvGV_70,8,both,309,512,0.603515625,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24248,VGG16,transfer,classify,0.001,5,RVvGV_93,1,both,507,512,0.990234375,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24249,VGG16,transfer,classify,0.001,5,RVvGV_93,2,both,385,512,0.751953125,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24250,VGG16,transfer,classify,0.001,5,RVvGV_93,4,both,307,512,0.599609375,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24251,VGG16,transfer,classify,0.001,5,RVvGV_93,8,both,292,512,0.5703125,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24260,VGG16,transfer,classify,0.001,5,RVvGV_116,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24261,VGG16,transfer,classify,0.001,5,RVvGV_116,2,both,373,512,0.728515625,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24262,VGG16,transfer,classify,0.001,5,RVvGV_116,4,both,290,512,0.56640625,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24263,VGG16,transfer,classify,0.001,5,RVvGV_116,8,both,273,512,0.533203125,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24272,VGG16,transfer,classify,0.001,5,RVvGV_139,1,both,386,512,0.75390625,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24273,VGG16,transfer,classify,0.001,5,RVvGV_139,2,both,260,512,0.5078125,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24274,VGG16,transfer,classify,0.001,5,RVvGV_139,4,both,257,512,0.501953125,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24275,VGG16,transfer,classify,0.001,5,RVvGV_139,8,both,258,512,0.50390625,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24284,VGG16,transfer,classify,0.001,5,RVvGV_162,1,both,259,512,0.505859375,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24285,VGG16,transfer,classify,0.001,5,RVvGV_162,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24286,VGG16,transfer,classify,0.001,5,RVvGV_162,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24287,VGG16,transfer,classify,0.001,5,RVvGV_162,8,both,258,512,0.50390625,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24296,VGG16,transfer,classify,0.001,5,RVvGV_185,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24297,VGG16,transfer,classify,0.001,5,RVvGV_185,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24298,VGG16,transfer,classify,0.001,5,RVvGV_185,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24299,VGG16,transfer,classify,0.001,5,RVvGV_185,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24308,VGG16,transfer,classify,0.001,5,RVvGV_209,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24309,VGG16,transfer,classify,0.001,5,RVvGV_209,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24310,VGG16,transfer,classify,0.001,5,RVvGV_209,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24311,VGG16,transfer,classify,0.001,5,RVvGV_209,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24320,VGG16,transfer,classify,0.001,5,RVvGV_232,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24321,VGG16,transfer,classify,0.001,5,RVvGV_232,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24322,VGG16,transfer,classify,0.001,5,RVvGV_232,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24323,VGG16,transfer,classify,0.001,5,RVvGV_232,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24332,VGG16,transfer,classify,0.001,5,RVvGV_255,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24333,VGG16,transfer,classify,0.001,5,RVvGV_255,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24334,VGG16,transfer,classify,0.001,5,RVvGV_255,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24335,VGG16,transfer,classify,0.001,5,RVvGV_255,8,both,257,512,0.501953125,,,,"DomainNet, Clipart domain",3,255,0.0
24488,VGG16,transfer,classify,0.001,6,RVvGV_0,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24489,VGG16,transfer,classify,0.001,6,RVvGV_0,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24490,VGG16,transfer,classify,0.001,6,RVvGV_0,4,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24491,VGG16,transfer,classify,0.001,6,RVvGV_0,8,both,507,512,0.990234375,,,,"DomainNet, Clipart domain",3,0,1.0
24500,VGG16,transfer,classify,0.001,6,RVvGV_23,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24501,VGG16,transfer,classify,0.001,6,RVvGV_23,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24502,VGG16,transfer,classify,0.001,6,RVvGV_23,4,both,504,512,0.984375,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24503,VGG16,transfer,classify,0.001,6,RVvGV_23,8,both,483,512,0.943359375,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24512,VGG16,transfer,classify,0.001,6,RVvGV_46,1,both,480,512,0.9375,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24513,VGG16,transfer,classify,0.001,6,RVvGV_46,2,both,486,512,0.94921875,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24514,VGG16,transfer,classify,0.001,6,RVvGV_46,4,both,443,512,0.865234375,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24515,VGG16,transfer,classify,0.001,6,RVvGV_46,8,both,399,512,0.779296875,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24524,VGG16,transfer,classify,0.001,6,RVvGV_70,1,both,507,512,0.990234375,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24525,VGG16,transfer,classify,0.001,6,RVvGV_70,2,both,447,512,0.873046875,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24526,VGG16,transfer,classify,0.001,6,RVvGV_70,4,both,353,512,0.689453125,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24527,VGG16,transfer,classify,0.001,6,RVvGV_70,8,both,310,512,0.60546875,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24536,VGG16,transfer,classify,0.001,6,RVvGV_93,1,both,502,512,0.98046875,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24537,VGG16,transfer,classify,0.001,6,RVvGV_93,2,both,397,512,0.775390625,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24538,VGG16,transfer,classify,0.001,6,RVvGV_93,4,both,320,512,0.625,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24539,VGG16,transfer,classify,0.001,6,RVvGV_93,8,both,301,512,0.587890625,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24548,VGG16,transfer,classify,0.001,6,RVvGV_116,1,both,509,512,0.994140625,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24549,VGG16,transfer,classify,0.001,6,RVvGV_116,2,both,393,512,0.767578125,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24550,VGG16,transfer,classify,0.001,6,RVvGV_116,4,both,305,512,0.595703125,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24551,VGG16,transfer,classify,0.001,6,RVvGV_116,8,both,277,512,0.541015625,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24560,VGG16,transfer,classify,0.001,6,RVvGV_139,1,both,414,512,0.80859375,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24561,VGG16,transfer,classify,0.001,6,RVvGV_139,2,both,262,512,0.51171875,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24562,VGG16,transfer,classify,0.001,6,RVvGV_139,4,both,259,512,0.505859375,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24563,VGG16,transfer,classify,0.001,6,RVvGV_139,8,both,259,512,0.505859375,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24572,VGG16,transfer,classify,0.001,6,RVvGV_162,1,both,261,512,0.509765625,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24573,VGG16,transfer,classify,0.001,6,RVvGV_162,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24574,VGG16,transfer,classify,0.001,6,RVvGV_162,4,both,257,512,0.501953125,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24575,VGG16,transfer,classify,0.001,6,RVvGV_162,8,both,259,512,0.505859375,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24584,VGG16,transfer,classify,0.001,6,RVvGV_185,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24585,VGG16,transfer,classify,0.001,6,RVvGV_185,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24586,VGG16,transfer,classify,0.001,6,RVvGV_185,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24587,VGG16,transfer,classify,0.001,6,RVvGV_185,8,both,254,512,0.49609375,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24596,VGG16,transfer,classify,0.001,6,RVvGV_209,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24597,VGG16,transfer,classify,0.001,6,RVvGV_209,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24598,VGG16,transfer,classify,0.001,6,RVvGV_209,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24599,VGG16,transfer,classify,0.001,6,RVvGV_209,8,both,257,512,0.501953125,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24608,VGG16,transfer,classify,0.001,6,RVvGV_232,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24609,VGG16,transfer,classify,0.001,6,RVvGV_232,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24610,VGG16,transfer,classify,0.001,6,RVvGV_232,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24611,VGG16,transfer,classify,0.001,6,RVvGV_232,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24620,VGG16,transfer,classify,0.001,6,RVvGV_255,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24621,VGG16,transfer,classify,0.001,6,RVvGV_255,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24622,VGG16,transfer,classify,0.001,6,RVvGV_255,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24623,VGG16,transfer,classify,0.001,6,RVvGV_255,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24776,VGG16,transfer,classify,0.001,7,RVvGV_0,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24777,VGG16,transfer,classify,0.001,7,RVvGV_0,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24778,VGG16,transfer,classify,0.001,7,RVvGV_0,4,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
24779,VGG16,transfer,classify,0.001,7,RVvGV_0,8,both,506,512,0.98828125,,,,"DomainNet, Clipart domain",3,0,1.0
24788,VGG16,transfer,classify,0.001,7,RVvGV_23,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24789,VGG16,transfer,classify,0.001,7,RVvGV_23,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24790,VGG16,transfer,classify,0.001,7,RVvGV_23,4,both,496,512,0.96875,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24791,VGG16,transfer,classify,0.001,7,RVvGV_23,8,both,463,512,0.904296875,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
24800,VGG16,transfer,classify,0.001,7,RVvGV_46,1,both,484,512,0.9453125,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24801,VGG16,transfer,classify,0.001,7,RVvGV_46,2,both,488,512,0.953125,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24802,VGG16,transfer,classify,0.001,7,RVvGV_46,4,both,435,512,0.849609375,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24803,VGG16,transfer,classify,0.001,7,RVvGV_46,8,both,352,512,0.6875,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
24812,VGG16,transfer,classify,0.001,7,RVvGV_70,1,both,509,512,0.994140625,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24813,VGG16,transfer,classify,0.001,7,RVvGV_70,2,both,451,512,0.880859375,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24814,VGG16,transfer,classify,0.001,7,RVvGV_70,4,both,344,512,0.671875,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24815,VGG16,transfer,classify,0.001,7,RVvGV_70,8,both,290,512,0.56640625,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
24824,VGG16,transfer,classify,0.001,7,RVvGV_93,1,both,509,512,0.994140625,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24825,VGG16,transfer,classify,0.001,7,RVvGV_93,2,both,395,512,0.771484375,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24826,VGG16,transfer,classify,0.001,7,RVvGV_93,4,both,317,512,0.619140625,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24827,VGG16,transfer,classify,0.001,7,RVvGV_93,8,both,278,512,0.54296875,,,,"DomainNet, Clipart domain",3,93,0.6352941176470588
24836,VGG16,transfer,classify,0.001,7,RVvGV_116,1,both,511,512,0.998046875,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24837,VGG16,transfer,classify,0.001,7,RVvGV_116,2,both,393,512,0.767578125,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24838,VGG16,transfer,classify,0.001,7,RVvGV_116,4,both,297,512,0.580078125,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24839,VGG16,transfer,classify,0.001,7,RVvGV_116,8,both,268,512,0.5234375,,,,"DomainNet, Clipart domain",3,116,0.5450980392156863
24848,VGG16,transfer,classify,0.001,7,RVvGV_139,1,both,410,512,0.80078125,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24849,VGG16,transfer,classify,0.001,7,RVvGV_139,2,both,263,512,0.513671875,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24850,VGG16,transfer,classify,0.001,7,RVvGV_139,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24851,VGG16,transfer,classify,0.001,7,RVvGV_139,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,139,0.4549019607843138
24860,VGG16,transfer,classify,0.001,7,RVvGV_162,1,both,262,512,0.51171875,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24861,VGG16,transfer,classify,0.001,7,RVvGV_162,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24862,VGG16,transfer,classify,0.001,7,RVvGV_162,4,both,257,512,0.501953125,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24863,VGG16,transfer,classify,0.001,7,RVvGV_162,8,both,257,512,0.501953125,,,,"DomainNet, Clipart domain",3,162,0.3647058823529412
24872,VGG16,transfer,classify,0.001,7,RVvGV_185,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24873,VGG16,transfer,classify,0.001,7,RVvGV_185,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24874,VGG16,transfer,classify,0.001,7,RVvGV_185,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24875,VGG16,transfer,classify,0.001,7,RVvGV_185,8,both,255,512,0.498046875,,,,"DomainNet, Clipart domain",3,185,0.27450980392156865
24884,VGG16,transfer,classify,0.001,7,RVvGV_209,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24885,VGG16,transfer,classify,0.001,7,RVvGV_209,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24886,VGG16,transfer,classify,0.001,7,RVvGV_209,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24887,VGG16,transfer,classify,0.001,7,RVvGV_209,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,209,0.18039215686274512
24896,VGG16,transfer,classify,0.001,7,RVvGV_232,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24897,VGG16,transfer,classify,0.001,7,RVvGV_232,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24898,VGG16,transfer,classify,0.001,7,RVvGV_232,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24899,VGG16,transfer,classify,0.001,7,RVvGV_232,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,232,0.09019607843137256
24908,VGG16,transfer,classify,0.001,7,RVvGV_255,1,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24909,VGG16,transfer,classify,0.001,7,RVvGV_255,2,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24910,VGG16,transfer,classify,0.001,7,RVvGV_255,4,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
24911,VGG16,transfer,classify,0.001,7,RVvGV_255,8,both,256,512,0.5,,,,"DomainNet, Clipart domain",3,255,0.0
25064,VGG16,transfer,classify,0.001,8,RVvGV_0,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
25065,VGG16,transfer,classify,0.001,8,RVvGV_0,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
25066,VGG16,transfer,classify,0.001,8,RVvGV_0,4,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,0,1.0
25067,VGG16,transfer,classify,0.001,8,RVvGV_0,8,both,506,512,0.98828125,,,,"DomainNet, Clipart domain",3,0,1.0
25076,VGG16,transfer,classify,0.001,8,RVvGV_23,1,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
25077,VGG16,transfer,classify,0.001,8,RVvGV_23,2,both,512,512,1.0,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
25078,VGG16,transfer,classify,0.001,8,RVvGV_23,4,both,508,512,0.9921875,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
25079,VGG16,transfer,classify,0.001,8,RVvGV_23,8,both,492,512,0.9609375,,,,"DomainNet, Clipart domain",3,23,0.9098039215686274
25088,VGG16,transfer,classify,0.001,8,RVvGV_46,1,both,491,512,0.958984375,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
25089,VGG16,transfer,classify,0.001,8,RVvGV_46,2,both,490,512,0.95703125,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
25090,VGG16,transfer,classify,0.001,8,RVvGV_46,4,both,456,512,0.890625,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
25091,VGG16,transfer,classify,0.001,8,RVvGV_46,8,both,427,512,0.833984375,,,,"DomainNet, Clipart domain",3,46,0.8196078431372549
25100,VGG16,transfer,classify,0.001,8,RVvGV_70,1,both,511,512,0.998046875,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
25101,VGG16,transfer,classify,0.001,8,RVvGV_70,2,both,454,512,0.88671875,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
25102,VGG16,transfer,classify,0.001,8,RVvGV_70,4,both,372,512,0.7265625,,,,"DomainNet, Clipart domain",3,70,0.7254901960784313
