,net_name,method,source_dataset,net_number,set_size,alpha,alpha_cov,beta,beta_cov,threshold_acc,discrim_threshold,log_set_size,log_discrim_threshold
136,VGG16,transfer,search stimuli (classify),3,1,0.28208410756940083,inf,0.003705562842650873,inf,0.75,0.2822822822822823,0.0,-0.5493163799066212
137,VGG16,transfer,search stimuli (classify),3,2,0.314609545270215,0.0029127039973419707,0.009405753252710187,0.0001826335332025911,0.75,0.31431431431431434,0.3010299956639812,-0.5026358401527673
138,VGG16,transfer,search stimuli (classify),3,4,0.38337542666759716,0.0012701984681415877,0.08617193677804522,0.0009958182465975853,0.75,0.3833833833833834,0.6020599913279624,-0.41636671425735955
139,VGG16,transfer,search stimuli (classify),3,8,0.5192318514010054,0.001311488157454895,0.08518396154351209,0.0010318150379543755,0.75,0.5195195195195195,0.9030899869919435,-0.2843981303775245
140,VGG16,transfer,search stimuli (classify),4,1,0.2848666038929105,inf,0.003642935989914108,inf,0.75,0.2852852852852853,0.0,-0.5447206282174721
141,VGG16,transfer,search stimuli (classify),4,2,0.32223009433192157,0.0031557968671028385,0.009179692299932755,0.000134633525899225,0.75,0.32232232232232233,0.3010299956639812,-0.4917096165301514
142,VGG16,transfer,search stimuli (classify),4,4,0.38375061089569423,0.001251761715830763,0.08587361267607725,0.0009815721774797663,0.75,0.3833833833833834,0.6020599913279624,-0.41636671425735955
143,VGG16,transfer,search stimuli (classify),4,8,0.5619541381168348,0.00038966329154334676,0.027614959589179873,0.0003928115475821151,0.75,0.5615615615615616,0.9030899869919435,-0.2506026269698209
144,VGG16,transfer,search stimuli (classify),5,1,0.28328655389619467,-7.915972649518639e-09,0.0036917473544455046,-3.555147591710761e-09,0.75,0.2832832832832833,0.0,-0.5477790527016921
145,VGG16,transfer,search stimuli (classify),5,2,0.31181890249703437,0.0016212663545599438,0.009913206890528884,0.00013395553826871194,0.75,0.3123123123123123,0.3010299956639812,-0.5054108942075395
146,VGG16,transfer,search stimuli (classify),5,4,0.3357121500958644,0.002980813771310378,0.012881953374604186,0.0004915128004930488,0.75,0.3353353353353353,0.6020599913279624,-0.47452068118913704
