,net_name,method,mode,learning_rate,net_number,stimulus,set_size,target_condition,n_correct,n_trials,accuracy,hit_rate,false_alarm_rate,d_prime,source_dataset,method_source_dataset,rotation,discrim_pct
20315,VGG16,transfer,classify,0.001,7,TvT_4,8,both,279,512,0.544921875,,,,ImageNet,2,4,0.044444444444444446
20324,VGG16,transfer,classify,0.001,7,TvT_8,1,both,273,512,0.533203125,,,,ImageNet,2,8,0.08888888888888889
20325,VGG16,transfer,classify,0.001,7,TvT_8,2,both,307,512,0.599609375,,,,ImageNet,2,8,0.08888888888888889
20326,VGG16,transfer,classify,0.001,7,TvT_8,4,both,346,512,0.67578125,,,,ImageNet,2,8,0.08888888888888889
20327,VGG16,transfer,classify,0.001,7,TvT_8,8,both,338,512,0.66015625,,,,ImageNet,2,8,0.08888888888888889
20336,VGG16,transfer,classify,0.001,7,TvT_16,1,both,275,512,0.537109375,,,,ImageNet,2,16,0.17777777777777778
20337,VGG16,transfer,classify,0.001,7,TvT_16,2,both,281,512,0.548828125,,,,ImageNet,2,16,0.17777777777777778
20338,VGG16,transfer,classify,0.001,7,TvT_16,4,both,275,512,0.537109375,,,,ImageNet,2,16,0.17777777777777778
20339,VGG16,transfer,classify,0.001,7,TvT_16,8,both,273,512,0.533203125,,,,ImageNet,2,16,0.17777777777777778
20348,VGG16,transfer,classify,0.001,7,TvT_25,1,both,360,512,0.703125,,,,ImageNet,2,25,0.2777777777777778
20349,VGG16,transfer,classify,0.001,7,TvT_25,2,both,316,512,0.6171875,,,,ImageNet,2,25,0.2777777777777778
20350,VGG16,transfer,classify,0.001,7,TvT_25,4,both,293,512,0.572265625,,,,ImageNet,2,25,0.2777777777777778
20351,VGG16,transfer,classify,0.001,7,TvT_25,8,both,291,512,0.568359375,,,,ImageNet,2,25,0.2777777777777778
20360,VGG16,transfer,classify,0.001,7,TvT_33,1,both,287,512,0.560546875,,,,ImageNet,2,33,0.36666666666666664
20361,VGG16,transfer,classify,0.001,7,TvT_33,2,both,280,512,0.546875,,,,ImageNet,2,33,0.36666666666666664
20362,VGG16,transfer,classify,0.001,7,TvT_33,4,both,281,512,0.548828125,,,,ImageNet,2,33,0.36666666666666664
20363,VGG16,transfer,classify,0.001,7,TvT_33,8,both,285,512,0.556640625,,,,ImageNet,2,33,0.36666666666666664
20372,VGG16,transfer,classify,0.001,7,TvT_41,1,both,256,512,0.5,,,,ImageNet,2,41,0.45555555555555555
20373,VGG16,transfer,classify,0.001,7,TvT_41,2,both,264,512,0.515625,,,,ImageNet,2,41,0.45555555555555555
20374,VGG16,transfer,classify,0.001,7,TvT_41,4,both,265,512,0.517578125,,,,ImageNet,2,41,0.45555555555555555
20375,VGG16,transfer,classify,0.001,7,TvT_41,8,both,308,512,0.6015625,,,,ImageNet,2,41,0.45555555555555555
20384,VGG16,transfer,classify,0.001,7,TvT_49,1,both,271,512,0.529296875,,,,ImageNet,2,49,0.5444444444444444
20385,VGG16,transfer,classify,0.001,7,TvT_49,2,both,273,512,0.533203125,,,,ImageNet,2,49,0.5444444444444444
20386,VGG16,transfer,classify,0.001,7,TvT_49,4,both,304,512,0.59375,,,,ImageNet,2,49,0.5444444444444444
20387,VGG16,transfer,classify,0.001,7,TvT_49,8,both,323,512,0.630859375,,,,ImageNet,2,49,0.5444444444444444
20396,VGG16,transfer,classify,0.001,7,TvT_57,1,both,354,512,0.69140625,,,,ImageNet,2,57,0.6333333333333333
20397,VGG16,transfer,classify,0.001,7,TvT_57,2,both,354,512,0.69140625,,,,ImageNet,2,57,0.6333333333333333
20398,VGG16,transfer,classify,0.001,7,TvT_57,4,both,372,512,0.7265625,,,,ImageNet,2,57,0.6333333333333333
20399,VGG16,transfer,classify,0.001,7,TvT_57,8,both,345,512,0.673828125,,,,ImageNet,2,57,0.6333333333333333
20408,VGG16,transfer,classify,0.001,7,TvT_65,1,both,428,512,0.8359375,,,,ImageNet,2,65,0.7222222222222222
20409,VGG16,transfer,classify,0.001,7,TvT_65,2,both,408,512,0.796875,,,,ImageNet,2,65,0.7222222222222222
20410,VGG16,transfer,classify,0.001,7,TvT_65,4,both,367,512,0.716796875,,,,ImageNet,2,65,0.7222222222222222
20411,VGG16,transfer,classify,0.001,7,TvT_65,8,both,345,512,0.673828125,,,,ImageNet,2,65,0.7222222222222222
20420,VGG16,transfer,classify,0.001,7,TvT_74,1,both,489,512,0.955078125,,,,ImageNet,2,74,0.8222222222222222
20421,VGG16,transfer,classify,0.001,7,TvT_74,2,both,460,512,0.8984375,,,,ImageNet,2,74,0.8222222222222222
20422,VGG16,transfer,classify,0.001,7,TvT_74,4,both,408,512,0.796875,,,,ImageNet,2,74,0.8222222222222222
20423,VGG16,transfer,classify,0.001,7,TvT_74,8,both,399,512,0.779296875,,,,ImageNet,2,74,0.8222222222222222
20432,VGG16,transfer,classify,0.001,7,TvT_82,1,both,459,512,0.896484375,,,,ImageNet,2,82,0.9111111111111111
20433,VGG16,transfer,classify,0.001,7,TvT_82,2,both,465,512,0.908203125,,,,ImageNet,2,82,0.9111111111111111
20434,VGG16,transfer,classify,0.001,7,TvT_82,4,both,467,512,0.912109375,,,,ImageNet,2,82,0.9111111111111111
20435,VGG16,transfer,classify,0.001,7,TvT_82,8,both,425,512,0.830078125,,,,ImageNet,2,82,0.9111111111111111
20444,VGG16,transfer,classify,0.001,7,TvT_90,1,both,512,512,1.0,,,,ImageNet,2,90,1.0
20445,VGG16,transfer,classify,0.001,7,TvT_90,2,both,503,512,0.982421875,,,,ImageNet,2,90,1.0
20446,VGG16,transfer,classify,0.001,7,TvT_90,4,both,477,512,0.931640625,,,,ImageNet,2,90,1.0
20447,VGG16,transfer,classify,0.001,7,TvT_90,8,both,413,512,0.806640625,,,,ImageNet,2,90,1.0
20600,VGG16,transfer,classify,0.001,8,TvT_4,1,both,265,512,0.517578125,,,,ImageNet,2,4,0.044444444444444446
20601,VGG16,transfer,classify,0.001,8,TvT_4,2,both,292,512,0.5703125,,,,ImageNet,2,4,0.044444444444444446
20602,VGG16,transfer,classify,0.001,8,TvT_4,4,both,310,512,0.60546875,,,,ImageNet,2,4,0.044444444444444446
20603,VGG16,transfer,classify,0.001,8,TvT_4,8,both,283,512,0.552734375,,,,ImageNet,2,4,0.044444444444444446
20612,VGG16,transfer,classify,0.001,8,TvT_8,1,both,269,512,0.525390625,,,,ImageNet,2,8,0.08888888888888889
20613,VGG16,transfer,classify,0.001,8,TvT_8,2,both,294,512,0.57421875,,,,ImageNet,2,8,0.08888888888888889
20614,VGG16,transfer,classify,0.001,8,TvT_8,4,both,356,512,0.6953125,,,,ImageNet,2,8,0.08888888888888889
20615,VGG16,transfer,classify,0.001,8,TvT_8,8,both,346,512,0.67578125,,,,ImageNet,2,8,0.08888888888888889
20624,VGG16,transfer,classify,0.001,8,TvT_16,1,both,280,512,0.546875,,,,ImageNet,2,16,0.17777777777777778
20625,VGG16,transfer,classify,0.001,8,TvT_16,2,both,282,512,0.55078125,,,,ImageNet,2,16,0.17777777777777778
20626,VGG16,transfer,classify,0.001,8,TvT_16,4,both,273,512,0.533203125,,,,ImageNet,2,16,0.17777777777777778
20627,VGG16,transfer,classify,0.001,8,TvT_16,8,both,261,512,0.509765625,,,,ImageNet,2,16,0.17777777777777778
20636,VGG16,transfer,classify,0.001,8,TvT_25,1,both,352,512,0.6875,,,,ImageNet,2,25,0.2777777777777778
20637,VGG16,transfer,classify,0.001,8,TvT_25,2,both,316,512,0.6171875,,,,ImageNet,2,25,0.2777777777777778
20638,VGG16,transfer,classify,0.001,8,TvT_25,4,both,280,512,0.546875,,,,ImageNet,2,25,0.2777777777777778
20639,VGG16,transfer,classify,0.001,8,TvT_25,8,both,248,512,0.484375,,,,ImageNet,2,25,0.2777777777777778
20648,VGG16,transfer,classify,0.001,8,TvT_33,1,both,290,512,0.56640625,,,,ImageNet,2,33,0.36666666666666664
20649,VGG16,transfer,classify,0.001,8,TvT_33,2,both,289,512,0.564453125,,,,ImageNet,2,33,0.36666666666666664
20650,VGG16,transfer,classify,0.001,8,TvT_33,4,both,272,512,0.53125,,,,ImageNet,2,33,0.36666666666666664
20651,VGG16,transfer,classify,0.001,8,TvT_33,8,both,275,512,0.537109375,,,,ImageNet,2,33,0.36666666666666664
20660,VGG16,transfer,classify,0.001,8,TvT_41,1,both,258,512,0.50390625,,,,ImageNet,2,41,0.45555555555555555
20661,VGG16,transfer,classify,0.001,8,TvT_41,2,both,272,512,0.53125,,,,ImageNet,2,41,0.45555555555555555
20662,VGG16,transfer,classify,0.001,8,TvT_41,4,both,271,512,0.529296875,,,,ImageNet,2,41,0.45555555555555555
20663,VGG16,transfer,classify,0.001,8,TvT_41,8,both,309,512,0.603515625,,,,ImageNet,2,41,0.45555555555555555
20672,VGG16,transfer,classify,0.001,8,TvT_49,1,both,275,512,0.537109375,,,,ImageNet,2,49,0.5444444444444444
20673,VGG16,transfer,classify,0.001,8,TvT_49,2,both,279,512,0.544921875,,,,ImageNet,2,49,0.5444444444444444
20674,VGG16,transfer,classify,0.001,8,TvT_49,4,both,313,512,0.611328125,,,,ImageNet,2,49,0.5444444444444444
20675,VGG16,transfer,classify,0.001,8,TvT_49,8,both,329,512,0.642578125,,,,ImageNet,2,49,0.5444444444444444
20684,VGG16,transfer,classify,0.001,8,TvT_57,1,both,376,512,0.734375,,,,ImageNet,2,57,0.6333333333333333
20685,VGG16,transfer,classify,0.001,8,TvT_57,2,both,371,512,0.724609375,,,,ImageNet,2,57,0.6333333333333333
20686,VGG16,transfer,classify,0.001,8,TvT_57,4,both,374,512,0.73046875,,,,ImageNet,2,57,0.6333333333333333
20687,VGG16,transfer,classify,0.001,8,TvT_57,8,both,337,512,0.658203125,,,,ImageNet,2,57,0.6333333333333333
20696,VGG16,transfer,classify,0.001,8,TvT_65,1,both,465,512,0.908203125,,,,ImageNet,2,65,0.7222222222222222
20697,VGG16,transfer,classify,0.001,8,TvT_65,2,both,429,512,0.837890625,,,,ImageNet,2,65,0.7222222222222222
20698,VGG16,transfer,classify,0.001,8,TvT_65,4,both,376,512,0.734375,,,,ImageNet,2,65,0.7222222222222222
20699,VGG16,transfer,classify,0.001,8,TvT_65,8,both,325,512,0.634765625,,,,ImageNet,2,65,0.7222222222222222
20708,VGG16,transfer,classify,0.001,8,TvT_74,1,both,501,512,0.978515625,,,,ImageNet,2,74,0.8222222222222222
20709,VGG16,transfer,classify,0.001,8,TvT_74,2,both,472,512,0.921875,,,,ImageNet,2,74,0.8222222222222222
20710,VGG16,transfer,classify,0.001,8,TvT_74,4,both,408,512,0.796875,,,,ImageNet,2,74,0.8222222222222222
20711,VGG16,transfer,classify,0.001,8,TvT_74,8,both,388,512,0.7578125,,,,ImageNet,2,74,0.8222222222222222
20720,VGG16,transfer,classify,0.001,8,TvT_82,1,both,427,512,0.833984375,,,,ImageNet,2,82,0.9111111111111111
20721,VGG16,transfer,classify,0.001,8,TvT_82,2,both,439,512,0.857421875,,,,ImageNet,2,82,0.9111111111111111
20722,VGG16,transfer,classify,0.001,8,TvT_82,4,both,451,512,0.880859375,,,,ImageNet,2,82,0.9111111111111111
20723,VGG16,transfer,classify,0.001,8,TvT_82,8,both,425,512,0.830078125,,,,ImageNet,2,82,0.9111111111111111
20732,VGG16,transfer,classify,0.001,8,TvT_90,1,both,512,512,1.0,,,,ImageNet,2,90,1.0
20733,VGG16,transfer,classify,0.001,8,TvT_90,2,both,501,512,0.978515625,,,,ImageNet,2,90,1.0
20734,VGG16,transfer,classify,0.001,8,TvT_90,4,both,462,512,0.90234375,,,,ImageNet,2,90,1.0
20735,VGG16,transfer,classify,0.001,8,TvT_90,8,both,403,512,0.787109375,,,,ImageNet,2,90,1.0
20888,VGG16,transfer,classify,0.001,1,TvT_4,1,both,256,512,0.5,,,,Stylized ImageNet,3,4,0.044444444444444446
20889,VGG16,transfer,classify,0.001,1,TvT_4,2,both,256,512,0.5,,,,Stylized ImageNet,3,4,0.044444444444444446
20890,VGG16,transfer,classify,0.001,1,TvT_4,4,both,261,512,0.509765625,,,,Stylized ImageNet,3,4,0.044444444444444446
20891,VGG16,transfer,classify,0.001,1,TvT_4,8,both,277,512,0.541015625,,,,Stylized ImageNet,3,4,0.044444444444444446
20900,VGG16,transfer,classify,0.001,1,TvT_8,1,both,256,512,0.5,,,,Stylized ImageNet,3,8,0.08888888888888889
20901,VGG16,transfer,classify,0.001,1,TvT_8,2,both,256,512,0.5,,,,Stylized ImageNet,3,8,0.08888888888888889
20902,VGG16,transfer,classify,0.001,1,TvT_8,4,both,261,512,0.509765625,,,,Stylized ImageNet,3,8,0.08888888888888889
20903,VGG16,transfer,classify,0.001,1,TvT_8,8,both,273,512,0.533203125,,,,Stylized ImageNet,3,8,0.08888888888888889
20912,VGG16,transfer,classify,0.001,1,TvT_16,1,both,256,512,0.5,,,,Stylized ImageNet,3,16,0.17777777777777778
20913,VGG16,transfer,classify,0.001,1,TvT_16,2,both,256,512,0.5,,,,Stylized ImageNet,3,16,0.17777777777777778
20914,VGG16,transfer,classify,0.001,1,TvT_16,4,both,258,512,0.50390625,,,,Stylized ImageNet,3,16,0.17777777777777778
20915,VGG16,transfer,classify,0.001,1,TvT_16,8,both,262,512,0.51171875,,,,Stylized ImageNet,3,16,0.17777777777777778
20924,VGG16,transfer,classify,0.001,1,TvT_25,1,both,256,512,0.5,,,,Stylized ImageNet,3,25,0.2777777777777778
20925,VGG16,transfer,classify,0.001,1,TvT_25,2,both,263,512,0.513671875,,,,Stylized ImageNet,3,25,0.2777777777777778
20926,VGG16,transfer,classify,0.001,1,TvT_25,4,both,325,512,0.634765625,,,,Stylized ImageNet,3,25,0.2777777777777778
20927,VGG16,transfer,classify,0.001,1,TvT_25,8,both,347,512,0.677734375,,,,Stylized ImageNet,3,25,0.2777777777777778
20936,VGG16,transfer,classify,0.001,1,TvT_33,1,both,256,512,0.5,,,,Stylized ImageNet,3,33,0.36666666666666664
20937,VGG16,transfer,classify,0.001,1,TvT_33,2,both,274,512,0.53515625,,,,Stylized ImageNet,3,33,0.36666666666666664
20938,VGG16,transfer,classify,0.001,1,TvT_33,4,both,371,512,0.724609375,,,,Stylized ImageNet,3,33,0.36666666666666664
20939,VGG16,transfer,classify,0.001,1,TvT_33,8,both,403,512,0.787109375,,,,Stylized ImageNet,3,33,0.36666666666666664
20948,VGG16,transfer,classify,0.001,1,TvT_41,1,both,270,512,0.52734375,,,,Stylized ImageNet,3,41,0.45555555555555555
20949,VGG16,transfer,classify,0.001,1,TvT_41,2,both,359,512,0.701171875,,,,Stylized ImageNet,3,41,0.45555555555555555
20950,VGG16,transfer,classify,0.001,1,TvT_41,4,both,473,512,0.923828125,,,,Stylized ImageNet,3,41,0.45555555555555555
20951,VGG16,transfer,classify,0.001,1,TvT_41,8,both,452,512,0.8828125,,,,Stylized ImageNet,3,41,0.45555555555555555
20960,VGG16,transfer,classify,0.001,1,TvT_49,1,both,293,512,0.572265625,,,,Stylized ImageNet,3,49,0.5444444444444444
20961,VGG16,transfer,classify,0.001,1,TvT_49,2,both,413,512,0.806640625,,,,Stylized ImageNet,3,49,0.5444444444444444
20962,VGG16,transfer,classify,0.001,1,TvT_49,4,both,501,512,0.978515625,,,,Stylized ImageNet,3,49,0.5444444444444444
20963,VGG16,transfer,classify,0.001,1,TvT_49,8,both,452,512,0.8828125,,,,Stylized ImageNet,3,49,0.5444444444444444
20972,VGG16,transfer,classify,0.001,1,TvT_57,1,both,273,512,0.533203125,,,,Stylized ImageNet,3,57,0.6333333333333333
20973,VGG16,transfer,classify,0.001,1,TvT_57,2,both,356,512,0.6953125,,,,Stylized ImageNet,3,57,0.6333333333333333
20974,VGG16,transfer,classify,0.001,1,TvT_57,4,both,487,512,0.951171875,,,,Stylized ImageNet,3,57,0.6333333333333333
20975,VGG16,transfer,classify,0.001,1,TvT_57,8,both,443,512,0.865234375,,,,Stylized ImageNet,3,57,0.6333333333333333
20984,VGG16,transfer,classify,0.001,1,TvT_65,1,both,289,512,0.564453125,,,,Stylized ImageNet,3,65,0.7222222222222222
20985,VGG16,transfer,classify,0.001,1,TvT_65,2,both,413,512,0.806640625,,,,Stylized ImageNet,3,65,0.7222222222222222
20986,VGG16,transfer,classify,0.001,1,TvT_65,4,both,491,512,0.958984375,,,,Stylized ImageNet,3,65,0.7222222222222222
20987,VGG16,transfer,classify,0.001,1,TvT_65,8,both,442,512,0.86328125,,,,Stylized ImageNet,3,65,0.7222222222222222
20996,VGG16,transfer,classify,0.001,1,TvT_74,1,both,265,512,0.517578125,,,,Stylized ImageNet,3,74,0.8222222222222222
20997,VGG16,transfer,classify,0.001,1,TvT_74,2,both,337,512,0.658203125,,,,Stylized ImageNet,3,74,0.8222222222222222
20998,VGG16,transfer,classify,0.001,1,TvT_74,4,both,452,512,0.8828125,,,,Stylized ImageNet,3,74,0.8222222222222222
20999,VGG16,transfer,classify,0.001,1,TvT_74,8,both,430,512,0.83984375,,,,Stylized ImageNet,3,74,0.8222222222222222
21008,VGG16,transfer,classify,0.001,1,TvT_82,1,both,315,512,0.615234375,,,,Stylized ImageNet,3,82,0.9111111111111111
21009,VGG16,transfer,classify,0.001,1,TvT_82,2,both,465,512,0.908203125,,,,Stylized ImageNet,3,82,0.9111111111111111
21010,VGG16,transfer,classify,0.001,1,TvT_82,4,both,489,512,0.955078125,,,,Stylized ImageNet,3,82,0.9111111111111111
21011,VGG16,transfer,classify,0.001,1,TvT_82,8,both,442,512,0.86328125,,,,Stylized ImageNet,3,82,0.9111111111111111
21020,VGG16,transfer,classify,0.001,1,TvT_90,1,both,512,512,1.0,,,,Stylized ImageNet,3,90,1.0
21021,VGG16,transfer,classify,0.001,1,TvT_90,2,both,511,512,0.998046875,,,,Stylized ImageNet,3,90,1.0
21022,VGG16,transfer,classify,0.001,1,TvT_90,4,both,509,512,0.994140625,,,,Stylized ImageNet,3,90,1.0
21023,VGG16,transfer,classify,0.001,1,TvT_90,8,both,455,512,0.888671875,,,,Stylized ImageNet,3,90,1.0
21176,VGG16,transfer,classify,0.001,2,TvT_4,1,both,256,512,0.5,,,,Stylized ImageNet,3,4,0.044444444444444446
21177,VGG16,transfer,classify,0.001,2,TvT_4,2,both,258,512,0.50390625,,,,Stylized ImageNet,3,4,0.044444444444444446
21178,VGG16,transfer,classify,0.001,2,TvT_4,4,both,267,512,0.521484375,,,,Stylized ImageNet,3,4,0.044444444444444446
21179,VGG16,transfer,classify,0.001,2,TvT_4,8,both,266,512,0.51953125,,,,Stylized ImageNet,3,4,0.044444444444444446
21188,VGG16,transfer,classify,0.001,2,TvT_8,1,both,256,512,0.5,,,,Stylized ImageNet,3,8,0.08888888888888889
21189,VGG16,transfer,classify,0.001,2,TvT_8,2,both,257,512,0.501953125,,,,Stylized ImageNet,3,8,0.08888888888888889
21190,VGG16,transfer,classify,0.001,2,TvT_8,4,both,257,512,0.501953125,,,,Stylized ImageNet,3,8,0.08888888888888889
21191,VGG16,transfer,classify,0.001,2,TvT_8,8,both,267,512,0.521484375,,,,Stylized ImageNet,3,8,0.08888888888888889
21200,VGG16,transfer,classify,0.001,2,TvT_16,1,both,256,512,0.5,,,,Stylized ImageNet,3,16,0.17777777777777778
21201,VGG16,transfer,classify,0.001,2,TvT_16,2,both,256,512,0.5,,,,Stylized ImageNet,3,16,0.17777777777777778
21202,VGG16,transfer,classify,0.001,2,TvT_16,4,both,255,512,0.498046875,,,,Stylized ImageNet,3,16,0.17777777777777778
21203,VGG16,transfer,classify,0.001,2,TvT_16,8,both,248,512,0.484375,,,,Stylized ImageNet,3,16,0.17777777777777778
21212,VGG16,transfer,classify,0.001,2,TvT_25,1,both,256,512,0.5,,,,Stylized ImageNet,3,25,0.2777777777777778
21213,VGG16,transfer,classify,0.001,2,TvT_25,2,both,261,512,0.509765625,,,,Stylized ImageNet,3,25,0.2777777777777778
21214,VGG16,transfer,classify,0.001,2,TvT_25,4,both,306,512,0.59765625,,,,Stylized ImageNet,3,25,0.2777777777777778
21215,VGG16,transfer,classify,0.001,2,TvT_25,8,both,326,512,0.63671875,,,,Stylized ImageNet,3,25,0.2777777777777778
21224,VGG16,transfer,classify,0.001,2,TvT_33,1,both,256,512,0.5,,,,Stylized ImageNet,3,33,0.36666666666666664
21225,VGG16,transfer,classify,0.001,2,TvT_33,2,both,265,512,0.517578125,,,,Stylized ImageNet,3,33,0.36666666666666664
21226,VGG16,transfer,classify,0.001,2,TvT_33,4,both,329,512,0.642578125,,,,Stylized ImageNet,3,33,0.36666666666666664
21227,VGG16,transfer,classify,0.001,2,TvT_33,8,both,373,512,0.728515625,,,,Stylized ImageNet,3,33,0.36666666666666664
21236,VGG16,transfer,classify,0.001,2,TvT_41,1,both,262,512,0.51171875,,,,Stylized ImageNet,3,41,0.45555555555555555
21237,VGG16,transfer,classify,0.001,2,TvT_41,2,both,340,512,0.6640625,,,,Stylized ImageNet,3,41,0.45555555555555555
21238,VGG16,transfer,classify,0.001,2,TvT_41,4,both,455,512,0.888671875,,,,Stylized ImageNet,3,41,0.45555555555555555
21239,VGG16,transfer,classify,0.001,2,TvT_41,8,both,444,512,0.8671875,,,,Stylized ImageNet,3,41,0.45555555555555555
21248,VGG16,transfer,classify,0.001,2,TvT_49,1,both,279,512,0.544921875,,,,Stylized ImageNet,3,49,0.5444444444444444
21249,VGG16,transfer,classify,0.001,2,TvT_49,2,both,385,512,0.751953125,,,,Stylized ImageNet,3,49,0.5444444444444444
21250,VGG16,transfer,classify,0.001,2,TvT_49,4,both,484,512,0.9453125,,,,Stylized ImageNet,3,49,0.5444444444444444
21251,VGG16,transfer,classify,0.001,2,TvT_49,8,both,469,512,0.916015625,,,,Stylized ImageNet,3,49,0.5444444444444444
21260,VGG16,transfer,classify,0.001,2,TvT_57,1,both,268,512,0.5234375,,,,Stylized ImageNet,3,57,0.6333333333333333
21261,VGG16,transfer,classify,0.001,2,TvT_57,2,both,345,512,0.673828125,,,,Stylized ImageNet,3,57,0.6333333333333333
21262,VGG16,transfer,classify,0.001,2,TvT_57,4,both,478,512,0.93359375,,,,Stylized ImageNet,3,57,0.6333333333333333
21263,VGG16,transfer,classify,0.001,2,TvT_57,8,both,452,512,0.8828125,,,,Stylized ImageNet,3,57,0.6333333333333333
21272,VGG16,transfer,classify,0.001,2,TvT_65,1,both,280,512,0.546875,,,,Stylized ImageNet,3,65,0.7222222222222222
21273,VGG16,transfer,classify,0.001,2,TvT_65,2,both,399,512,0.779296875,,,,Stylized ImageNet,3,65,0.7222222222222222
21274,VGG16,transfer,classify,0.001,2,TvT_65,4,both,495,512,0.966796875,,,,Stylized ImageNet,3,65,0.7222222222222222
21275,VGG16,transfer,classify,0.001,2,TvT_65,8,both,458,512,0.89453125,,,,Stylized ImageNet,3,65,0.7222222222222222
21284,VGG16,transfer,classify,0.001,2,TvT_74,1,both,268,512,0.5234375,,,,Stylized ImageNet,3,74,0.8222222222222222
21285,VGG16,transfer,classify,0.001,2,TvT_74,2,both,340,512,0.6640625,,,,Stylized ImageNet,3,74,0.8222222222222222
21286,VGG16,transfer,classify,0.001,2,TvT_74,4,both,451,512,0.880859375,,,,Stylized ImageNet,3,74,0.8222222222222222
21287,VGG16,transfer,classify,0.001,2,TvT_74,8,both,439,512,0.857421875,,,,Stylized ImageNet,3,74,0.8222222222222222
21296,VGG16,transfer,classify,0.001,2,TvT_82,1,both,330,512,0.64453125,,,,Stylized ImageNet,3,82,0.9111111111111111
21297,VGG16,transfer,classify,0.001,2,TvT_82,2,both,473,512,0.923828125,,,,Stylized ImageNet,3,82,0.9111111111111111
21298,VGG16,transfer,classify,0.001,2,TvT_82,4,both,482,512,0.94140625,,,,Stylized ImageNet,3,82,0.9111111111111111
21299,VGG16,transfer,classify,0.001,2,TvT_82,8,both,454,512,0.88671875,,,,Stylized ImageNet,3,82,0.9111111111111111
21308,VGG16,transfer,classify,0.001,2,TvT_90,1,both,512,512,1.0,,,,Stylized ImageNet,3,90,1.0
21309,VGG16,transfer,classify,0.001,2,TvT_90,2,both,512,512,1.0,,,,Stylized ImageNet,3,90,1.0
21310,VGG16,transfer,classify,0.001,2,TvT_90,4,both,509,512,0.994140625,,,,Stylized ImageNet,3,90,1.0
21311,VGG16,transfer,classify,0.001,2,TvT_90,8,both,473,512,0.923828125,,,,Stylized ImageNet,3,90,1.0
21464,VGG16,transfer,classify,0.001,3,TvT_4,1,both,256,512,0.5,,,,Stylized ImageNet,3,4,0.044444444444444446
21465,VGG16,transfer,classify,0.001,3,TvT_4,2,both,259,512,0.505859375,,,,Stylized ImageNet,3,4,0.044444444444444446
21466,VGG16,transfer,classify,0.001,3,TvT_4,4,both,270,512,0.52734375,,,,Stylized ImageNet,3,4,0.044444444444444446
21467,VGG16,transfer,classify,0.001,3,TvT_4,8,both,272,512,0.53125,,,,Stylized ImageNet,3,4,0.044444444444444446
21476,VGG16,transfer,classify,0.001,3,TvT_8,1,both,256,512,0.5,,,,Stylized ImageNet,3,8,0.08888888888888889
21477,VGG16,transfer,classify,0.001,3,TvT_8,2,both,256,512,0.5,,,,Stylized ImageNet,3,8,0.08888888888888889
21478,VGG16,transfer,classify,0.001,3,TvT_8,4,both,256,512,0.5,,,,Stylized ImageNet,3,8,0.08888888888888889
